year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege_white,puma_shcollege_hispanic,puma_shcollege_black,puma_shcollege_asian,puma_shcollege_other,puma_shnoncollege_white,puma_shnoncollege_hispanic,puma_shnoncollege_black,puma_shnoncollege_asian,puma_shnoncollege_other,puma_shmarr_white_noncol,puma_shcoh_white_noncol,puma_shunpmom_white_noncol,puma_shmarr_hispanic_noncol,puma_shcoh_hispanic_noncol,puma_shunpmom_hispanic_noncol,puma_shmarr_black_noncol,puma_shcoh_black_noncol,puma_shunpmom_black_noncol,puma_shmarr_asian_noncol,puma_shcoh_asian_noncol,puma_shunpmom_asian_noncol,puma_shmarr_other_noncol,puma_shcoh_other_noncol,puma_shunpmom_other_noncol,puma_shmarr_white_col,puma_shcoh_white_col,puma_shunpmom_white_col,puma_shmarr_hispanic_col,puma_shcoh_hispanic_col,puma_shunpmom_hispanic_col,puma_shmarr_black_col,puma_shcoh_black_col,puma_shunpmom_black_col,puma_shmarr_asian_col,puma_shcoh_asian_col,puma_shunpmom_asian_col,puma_shmarr_other_col,puma_shcoh_other_col,puma_shunpmom_other_col,puma_shpov_white_noncol,puma_shpov_hispanic_noncol,puma_shpov_black_noncol,puma_shpov_asian_noncol,puma_shpov_other_noncol,puma_shpov_white_col,puma_shpov_hispanic_col,puma_shpov_black_col,puma_shpov_asian_col,puma_shpov_other_col,puma_shpov_white_noncol_marr,puma_shpov_white_noncol_coh,puma_shpov_white_noncol_unpmom,puma_shpov_hisp_noncol_marr,puma_shpov_hisp_noncol_coh,puma_shpov_hisp_noncol_unpmom,puma_shpov_black_noncol_marr,puma_shpov_black_noncol_coh,puma_shpov_black_noncol_unpmom,puma_shpov_asian_noncol_marr,puma_shpov_asian_noncol_coh,puma_shpov_asian_noncol_unpmom,puma_shpov_other_noncol_marr,puma_shpov_other_noncol_coh,puma_shpov_other_noncol_unpmom,puma_shpov_white_col_marr,puma_shpov_white_col_coh,puma_shpov_white_col_unpmom,puma_shpov_hisp_col_marr,puma_shpov_hisp_col_coh,puma_shpov_hisp_col_unpmom,puma_shpov_black_col_marr,puma_shpov_black_col_coh,puma_shpov_black_col_unpmom,puma_shpov_asian_col_marr,puma_shpov_asian_col_coh,puma_shpov_asian_col_unpmom,puma_shpov_other_col_marr,puma_shpov_other_col_coh,puma_shpov_other_col_unpmom
2023,east north central div,0,4501,04501,3904501,Clermont (East) & Brown Counties PUMA,31.007206,44.31818,,,80.174294,68.992798,55.68182,,,19.825706,68.452385,7.7380953,23.809525,0,33.333336,66.666672,,,,,,,0,0,100,80.327866,11.47541,8.1967211,100,0,0,,,,,,,50,0,50,32.662422,65.306122,,,100,1.9274377,0,,,0,20.874195,32.95583,63.309002,,0,100,,,,,,,,,100,2.3315618,0,0,0,,,,,,,,,0,,0
2023,east north central div,0,4602,04602,3904602,Clermont County (West) PUMA,39.480827,0,0,100,0,60.519173,100,100,0,100,65.671638,11.940298,22.38806,0,100,0,33.333336,0,66.666672,,,,64.285713,0,35.714287,95.238098,0,4.7619047,,,,,,,100,0,0,,,,15.630076,0,0,,27.449455,0,,,0,,8.7955627,0,35.639229,,0,,0,,0,,,,12.394366,,100,0,,0,,,,,,,0,,,,,
2023,east north central div,61,4701,04701,3904701,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",81.598602,43.929058,0,100,37.388725,18.401398,56.070942,100,0,62.611275,76.595749,8.5106382,14.893617,80,0,20,0,0,100,,,,0,0,100,92.380951,.95238101,6.666667,60.000004,0,40,,,,100,0,0,100,0,0,5.3428693,14.922953,73.144287,,0,1.8832123,0,,0,0,0,0,34.464043,0,,100,,,73.144287,,,,,,0,.68639416,0,24.036697,0,,0,,,,0,,,0,,
2023,east north central div,61,4702,04702,3904702,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",66.440308,0,84.95575,89.317108,100,33.559692,100,15.04425,10.682892,0,90.476189,0,9.5238094,81.818184,0,18.181818,50,0,50,100,0,0,,,,90.361443,4.8192768,4.8192768,,,,66.666672,8.333334,25,100,0,0,33.333336,0,66.666672,4.3717213,23.92638,0,0,,6.81388,,7.6264882,0,0,4.9421067,,0,0,,100,0,,0,0,,,,,,7.5104313,0,0,,,,0,0,46.380089,0,,,0,,0
2023,east north central div,61,4703,04703,3904703,"Hamilton County (Central)--Forest Park, White Oak & Finneytown PUMA",53.524834,5.6083088,31.323429,0,42.620689,46.475166,94.391693,68.676575,100,57.379311,65.573769,13.114754,21.311476,50,36.363636,13.636364,48.387096,12.903225,38.709675,100,0,0,66.666672,33.333336,0,91.954025,3.4482758,4.5977011,100,0,0,30.000002,0,70,,,,100,0,0,20.94096,37.12669,34.232441,0,0,2.1856048,0,2.3615797,,0,12.736237,70.11853,0,15.48332,62.578224,0,0,100,30.982759,0,,,0,0,,2.4715321,0,0,0,,,0,,4.3879056,,,,0,,
2023,east north central div,61,4704,04704,3904704,Hamilton County (West)--Mack & Dent PUMA,43.488235,92.748734,29.658607,54.935623,57.338821,56.511765,7.2512665,70.341393,45.064377,42.661179,70,10,20,100,0,0,0,0,100,100,0,0,75,0,25,87.5,0,12.5,100,0,0,100,0,0,100,0,0,100,0,0,22.165819,0,100,0,49.19614,2.2207563,0,0,0,0,0,7.964602,71.047516,0,,,,,100,0,,,0,,100,2.6758511,,0,0,,,0,,,0,,,0,,
2023,east north central div,61,4705,04705,3904705,Cincinnati City (West) PUMA,57.668831,16.873299,5.6268125,,0,42.331169,83.126701,94.373184,,100,29.411766,17.647058,52.941177,50,16.666668,33.333336,20,2,78,,,,55.555557,0,44.444447,59.259258,7.4074073,33.333336,100,0,0,80,0,20,,,,,,,46.867958,83.703163,11.726541,,8.2826395,25.10751,0,0,,,16.532259,100,39.097744,100,0,100,0,0,13.720634,,,,0,,15.063829,0,0,68.194069,0,,,0,,0,,,,,,
2023,east north central div,61,4706,04706,3904706,Cincinnati City (Central) PUMA,50.694839,100,15.327363,100,0,49.305161,0,84.672638,0,100,71.428574,23.809525,4.7619047,,,,0,11.111112,88.888893,,,,0,0,100,91.176468,5.8823528,2.9411764,100,0,0,33.333336,0,66.666672,100,0,0,,,,0,,45.262218,,82.063881,0,0,87.65432,17.984495,,0,0,0,,,,,0,51.587708,,,,,,82.063881,0,0,0,0,,,0,,100,17.984495,,,,,
2023,east north central div,61,4707,04707,3904707,Cincinnati (East) & Norwood Cities PUMA,72.360962,11.738782,38.17527,100,65.710381,27.639038,88.261215,61.82473,0,34.289619,79.166672,4.166667,16.666668,50,20,30.000002,40,0,60.000004,,,,100,0,0,87.272728,4.5454545,8.181818,100,0,0,0,0,100,100,0,0,100,0,0,0,7.7167497,0,,0,5.3446507,0,0,0,0,0,0,0,0,100,0,0,,0,,,,0,,,5.996233,0,0,0,,,,,0,0,,,0,,
2023,west south central div,0,20100,20100,4020100,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",26.063019,21.061972,,100,32.817207,73.936981,78.938026,,0,67.182793,88.888893,2.9629629,8.1481476,63.265305,8.1632652,28.57143,,,,,,,63.15789,0,36.842106,84.615387,0,15.384616,90,0,10,,,,100,0,0,84.615387,0,15.384616,13.276299,23.033028,,,41.549294,2.0224719,0,,0,0,10.521042,100,0,11.486709,100,33.911076,,,,,,,0,,82.675156,0,,10.676157,0,,0,,,,0,,,0,,0
2023,west south central div,0,20200,20200,4020200,"North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities PUMA",32.175022,26.545921,,,8.3899231,67.824982,73.454079,,,91.610077,64.772728,13.636364,21.59091,70,3.3333335,26.666668,,,,,,,66.071426,19.642857,14.285715,76.363632,9.090909,14.545454,33.333336,0,66.666672,,,,,,,100,0,0,24.388069,52.054794,,,2.7977045,6.7892208,0,,,0,15.679094,16.856256,55.514191,13.719353,100,81.34893,,,,,,,2.9312978,0,5.276382,8.1209402,0,0,0,,0,,,,,,,0,,
2023,west south central div,0,20300,20300,4020300,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities PUMA",29.744184,40.358273,0,,43.666718,70.255814,59.641727,100,,56.333282,66.95652,11.304348,21.73913,87.5,12.5,0,0,50,50,,,,52.63158,19.298244,28.070175,72.5,0,27.5,66.666672,33.333336,0,,,,,,,70,30.000002,0,14.014491,0,66.981133,,22.158783,1.2348354,0,,,0,2.5856411,23.125,46.135265,0,0,,,0,100,,,,21.517029,0,34.820644,2.1072087,,0,0,0,,,,,,,,0,0,
2023,west south central div,0,20400,20400,4020400,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities PUMA",33.10648,10.851809,0,10.931174,23.824617,66.893524,89.148193,100,89.068825,76.175385,64.220184,15.596331,20.183485,75,0,25,50,0,50,0,0,100,63.333332,20,16.666668,92,2,6,100,0,0,,,,100,0,0,100,0,0,14.873503,6.2172775,54.232807,0,29.680998,10.169184,0,,100,0,5.894021,24.372759,34.863159,0,,23.341522,0,,100,,,0,15.918075,56.492245,50.489235,9.185442,100,0,0,,,,,,100,,,0,,
2023,west south central div,0,20500,20500,4020500,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities PUMA",16.302912,0,0,0,14.539308,83.69709,100,100,100,85.460693,64.285713,15.714286,20,40.909092,36.363636,22.727274,0,0,100,100,0,0,77.611938,5.970149,16.41791,72.222221,11.111112,16.666668,,,,,,,,,,100,0,0,17.208988,17.032042,0,88.846153,13.904196,10.763888,,,,0,12.856577,34.996433,27.710175,41.666664,0,7.4592075,,,0,88.846153,,,7.0863495,20.189276,60.927963,13.439306,0,0,,,,,,,,,,0,,
2023,west south central div,0,20600,20600,4020600,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities PUMA",30.968281,38.116592,46.74086,0,7.9912252,69.031723,61.883408,53.25914,100,92.008774,77.647057,11.764706,10.588236,66.666672,33.333336,0,42.857143,0,57.14286,0,66.666672,33.333336,72.477066,6.4220181,21.100918,92.307693,5.1282053,2.5641026,66.666672,33.333336,0,100,0,0,,,,78.571426,0,21.428572,8.1284428,0,62.08955,57.333332,12.522706,0,0,0,,0,8.4853697,17.4727,0,0,0,,0,,100,,0,100,3.4430635,95.716393,11.483693,0,0,0,0,0,,0,,,,,,0,,0
2023,west south central div,0,20700,20700,4020700,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities PUMA",26.07176,24.952742,0,100,12.842156,73.928238,75.047256,100,0,87.157845,74.468079,8.5106382,17.021276,68.421051,10.526316,21.052631,0,0,100,,,,69.444443,15.277778,15.277778,96.428574,0,3.5714288,100,0,0,,,,100,0,0,66.666672,22.222223,11.111112,18.182451,0,80.056374,,11.925844,0,0,,100,0,9.6537952,42.303242,40.607475,0,0,0,,,80.056374,,,,7.5082035,14.02439,29.176855,0,,0,0,,,,,,100,,,0,0,0
2023,west south central div,143,20801,20801,4020801,"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities PUMA",49.451191,2.5604551,16.472795,16.885965,13.820396,50.548809,97.439545,83.527206,83.114037,86.179604,59.090908,6.818182,34.090908,46.052631,3.9473681,50,17.948719,2.5641026,79.487183,100,0,0,42.307693,23.076923,34.615387,89.473686,0,10.526316,100,0,0,28.57143,28.57143,42.857143,100,0,0,100,0,0,21.549597,31.667603,65.071877,100,27.658072,0,0,0,0,0,7.0026526,0,51.174171,9.8231831,0,45.693565,38.474869,100,68.619247,100,,,34.527222,14.686468,25.572979,0,,0,0,,,0,0,0,0,,,0,,
2023,west south central div,143,20802,20802,4020802,Tulsa County (West)--Tulsa & Sand Springs Cities PUMA,54.910324,0,14.345405,0,6.5119758,45.089676,100,85.654594,100,93.488022,52.63158,7.0175438,40.35088,6.666667,33.333336,60.000004,27.272728,27.272728,45.454548,20,0,80,41.666664,33.333336,25,79.310349,1.7241379,18.965517,,,,0,0,100,,,,80,0,20,15.974339,61.367088,63.252033,0,32.879635,0,,0,,0,13.573049,0,22.988049,0,59.309311,66.639481,100,100,0,0,,0,0,86.699509,0,0,0,0,,,,,,0,,,,0,,0
2023,west south central div,143,20803,20803,4020803,Tulsa County (East)--Northeast Tulsa City PUMA,41.62059,2.8195763,19.186399,26.862839,24.682245,58.37941,97.18042,80.813599,73.137161,75.317757,58.695648,8.695652,32.608696,66.371681,11.504425,22.123894,27.272728,0,72.727272,100,0,0,33.333336,20,46.666668,94.117645,0,5.8823528,66.666672,0,33.333336,100,0,0,100,0,0,50,50,0,39.25539,19.933853,51.202106,10.18819,27.327166,0,0,0,0,0,30.541727,0,61.555855,15.162579,13.03681,35.641422,0,,68.97773,10.18819,,,41.541039,34.878048,13.373494,0,,0,0,,0,0,,,0,,,0,0,
2023,west south central div,143,20804,20804,4020804,"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities PUMA",64.542465,31.343285,70.065514,13.066751,54.729279,35.457535,68.656715,29.934486,86.93325,45.270721,70.175438,5.2631578,24.561403,85.714287,0,14.285715,50,0,50,100,0,0,74.074074,11.111112,14.814815,94.174751,2.9126215,2.9126215,100,0,0,30.769232,0,69.230774,33.333336,0,66.666672,75.757576,12.121212,12.121212,7.6547017,0,14.081827,19.739225,0,1.2297689,31.495403,8.1707315,0,14.992367,0,0,27.700186,0,,0,0,,35.922329,19.739225,,,0,0,0,0,0,47.540985,31.495403,,,21.451441,,0,0,,0,7.2025471,0,71.100914
2023,west south central div,143,20805,20805,4020805,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities PUMA",44.550209,20.190916,28.9534,4.0816326,36.408783,55.449791,79.809082,71.0466,95.918365,63.591217,72.972969,10.810811,16.216215,83.333328,4.166667,12.5,40,6.666667,53.333336,83.333328,0,16.666668,70.370369,7.4074073,22.222223,83.333328,0,16.666668,100,0,0,57.14286,42.857143,0,100,0,0,94.117645,0,5.8823528,26.136578,2.0659659,31.72043,0,7.3982739,2.8175628,0,0,0,0,7.1365504,26.181103,82.69062,2.554908,0,0,0,0,58.128078,0,,0,5.1185346,0,18.847006,0,,17.621145,0,,,0,0,,0,,,0,,0
2023,west south central div,0,20900,20900,4020900,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities PUMA",27.13039,0,20.661158,,23.617483,72.869614,100,79.338844,,76.382515,66.666672,8.9430895,24.390244,91.666672,0,8.333334,33.333336,0,66.666672,,,,58.974361,12.820514,28.20513,87.5,5,7.5000005,,,,0,0,100,,,,90.909096,0,9.090909,22.516731,0,0,,39.298134,0,,0,,0,2.6619217,53.718655,55.915062,0,,0,0,,0,,,,23.432924,60.805367,54.852318,0,0,0,,,,,,0,,,,0,,0
2023,west south central div,0,21000,21000,4021000,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",16.852011,17.457304,5.4161162,0,9.1625433,83.147987,82.542694,94.583885,100,90.837456,73.202614,10.457517,16.33987,85.714287,0,14.285715,25,0,75,100,0,0,58.426964,12.35955,29.213482,85.714287,3.5714288,10.714286,100,0,0,0,100,0,,,,71.428574,0,28.57143,17.172497,56.091953,18.994413,100,23.945934,3.5956006,0,0,,0,14.90931,3.756906,29.570108,69.515671,,0,100,,0,100,,,1.7106202,7.0021882,86.903801,2.3266857,0,14.93776,0,,,,0,,,,,0,,0
2023,west south central div,0,21100,21100,4021100,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities PUMA",59.076736,9.314743,41.399418,75.63636,5.9873557,40.923264,90.685257,58.600582,24.36364,94.012642,76.119408,14.925373,8.955224,58.823532,5.8823528,35.294117,0,0,100,100,0,0,80.952385,4.7619047,14.285715,96.92308,0,3.0769231,100,0,0,100,0,0,80,0,20,100,0,0,17.711691,76.70919,100,100,3.3227849,2.4152629,0,0,0,0,16.169373,0,78.797997,63.323074,0,100,,,100,100,,,3.8391225,0,0,0,,100,0,,,0,,,0,,0,0,,
2023,west south central div,0,21200,21200,4021200,"East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities PUMA",18.376041,11.206897,0,84.643517,28.082901,81.623962,88.793106,100,15.356483,71.917099,67.605629,9.1549292,23.239437,71.428574,0,28.57143,100,0,0,100,0,0,68.421051,5.2631578,26.31579,79.069771,0,20.930233,50,0,50,,,,100,0,0,100,0,0,16.963465,10.140237,0,0,33.46542,11.080805,0,,0,0,10.741031,19.687874,33.405174,0,,70.149254,0,,,0,,,27.195719,10.169491,73.975906,9.1866035,,15.776987,0,,0,,,,0,,,0,,
2023,west south central div,27,21301,21301,4021301,North Cleveland County--South Oklahoma City & Moore Cities PUMA,44.908669,9.8902369,73.279755,64.03215,29.26675,55.091331,90.109764,26.720245,35.96785,70.733246,72.093025,9.3023252,18.60465,94.444443,5.5555558,0,100,0,0,100,0,0,100,0,0,83.783783,0,16.216215,100,0,0,100,0,0,100,0,0,100,0,0,14.977135,17.809975,0,0,0,16.03553,0,0,0,0,6.8665719,0,46.891651,17.992228,0,,0,,,0,,,0,,,0,,73.395149,0,,,0,,,0,,,0,,
2023,west south central div,27,21302,21302,4021302,South Cleveland County--Norman & Noble Cities PUMA,33.983547,16.086548,,54.455448,18.668343,66.016449,83.913452,,45.544552,81.331657,59.016396,18.032785,22.950819,90,10,0,,,,100,0,0,52.380955,14.285715,33.333336,92.307693,0,7.6923079,100,0,0,,,,100,0,0,100,0,0,23.723213,18.049328,,0,34.012978,3.3559508,0,,0,43.741589,23.479443,40.911499,12.730497,15.000001,100,,,,,0,,,61.754684,62.953369,7.9308286,0,,57.009346,0,,,,,,0,,,43.741589,,
2023,west south central div,109,21401,21401,4021401,"Oklahoma County (Northwest)--NW Oklahoma City, Bethany & Warr Acres Cities PUMA",39.159203,19.287664,26.542572,24.257616,68.795273,60.840797,80.712334,73.457428,75.742386,31.204727,62.5,14.285715,23.214285,69.565216,13.043478,17.391304,0,0,100,100,0,0,57.14286,0,42.857143,89.583328,0,10.416666,100,0,0,0,0,100,100,0,0,93.333336,0,6.666667,10.303377,20.907936,0,0,0,0,0,0,0,0,12.736199,0,20.352646,5.4447312,0,80.970871,,,0,0,,,0,,0,0,,0,0,,,,,0,0,,,0,,0
2023,west south central div,109,21402,21402,4021402,Oklahoma County (Northeast)--Edmond & North Oklahoma City PUMA,61.901562,36.812912,27.84757,83.044167,72.853508,38.098438,63.187088,72.152428,16.955833,27.146492,75,13.333334,11.666667,100,0,0,0,0,100,100,0,0,44.444447,22.222223,33.333336,90.697678,0,9.3023252,100,0,0,66.666672,0,33.333336,100,0,0,92.59259,0,7.4074073,18.978935,0,93.441673,0,0,1.309235,0,0,0,2.2013421,0,28.638496,70.099998,0,,,,,93.441673,0,,,0,0,0,.7213338,,10.280374,0,,,0,,0,0,,,2.5729525,,0
2023,west south central div,109,21403,21403,4021403,"Oklahoma County (East)--Midwest City, Del City, East Oklahoma City & Choctaw Cities PUMA",33.232819,0,53.665413,0,38.574425,66.767181,100,46.334587,100,61.425575,61.290325,14.516129,24.193548,71.428574,0,28.57143,100,0,0,0,0,100,50,20,30.000002,92.105263,0,7.8947363,,,,0,50,50,,,,85.714287,0,14.285715,21.939625,0,0,0,22.662117,10.840496,,0,,0,10.146184,55.46751,33.88554,0,,0,0,,,,,0,0,100,0,11.617195,,0,,,,,0,0,,,,0,,0
2023,west south central div,109,21404,21404,4021404,"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities PUMA",70.001289,6.34375,9.6473227,100,100,29.998711,93.65625,90.352676,0,0,66.666672,0,33.333336,25,50,25,53.846157,0,46.153847,,,,,,,94.285713,0,5.7142859,0,0,100,0,0,100,100,0,0,100,0,0,0,89.055725,10.821974,,,0,0,0,0,0,0,,0,0,100,100,0,,19.131071,,,,,,,0,,0,,,0,,,0,0,,,0,,
2023,west south central div,109,21405,21405,4021405,Oklahoma County (Southwest)--West Central Oklahoma City PUMA,72.807571,5.8611469,17.875952,0,10.279132,27.192429,94.138855,82.124046,100,89.720871,60.000004,0,40,73.584908,0,26.415094,22.222223,0,77.777779,100,0,0,33.333336,33.333336,33.333336,66.666672,0,33.333336,40,0,60.000004,0,0,100,,,,100,0,0,37.761021,16.985794,61.026009,0,22.814816,49.046795,41.07143,0,,0,0,,100,6.4570518,,45.851631,0,,63.929836,0,,,33.333336,0,100,37.160751,,68.656715,100,,0,,,0,,,,0,,
2023,west south central div,109,21406,21406,4021406,Oklahoma County (Southeast)--East Central Oklahoma City PUMA,32.919113,10.894736,27.769079,,24.559113,67.080887,89.105263,72.230919,,75.440887,69.696968,18.181818,12.121212,58.46154,18.461538,23.076923,14.285715,0,85.714287,,,,0,30.000002,70,78.947372,15.789473,5.2631578,57.14286,14.285715,28.57143,66.666672,0,33.333336,,,,85.714287,0,14.285715,0,19.645599,82.63343,,76.940834,2.5737817,9.6135263,0,,0,0,0,0,2.1840389,21.18873,54.852505,0,,100,,,,,100,71.95507,0,0,100,0,100,0,0,,0,,,,0,,0
2023,west south central div,17,21500,21500,4021500,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities PUMA",55.701488,28.474777,52.108109,82.151588,26.714697,44.298512,71.525223,47.891891,17.848412,73.285301,64.634148,9.7560968,25.609756,76.666664,10,13.333334,66.666672,0,33.333336,0,100,0,63.636364,13.636364,22.727274,93.333336,0,6.666667,100,0,0,50,50,0,100,0,0,60.000004,0,40,4.2613883,22.386326,0,100,50.412899,0,0,0,0,0,0,22.45509,11.29776,12.888378,85.191345,78.199051,0,,0,,100,,60.377357,100,0,0,,0,0,,,0,0,,0,,,0,,0
2023,west south central div,0,21600,21600,4021600,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",25.414938,16.058252,0,,29.000517,74.58506,83.94175,100,,70.999481,67.92453,12.264152,19.811321,68.055557,13.888889,18.055555,100,0,0,,,,72.916672,4.166667,22.916668,86.95652,4.347826,8.695652,58.333332,25,16.666668,,,,,,,84.615387,15.384616,0,14.54103,28.475594,0,,6.0175052,3.0816326,4.5949211,,,0,17.103788,16.099251,7.6778522,37.07317,28.81041,7.8571429,0,,,,,,1.6984046,0,19.730942,3.394784,0,0,6.9981585,0,0,,,,,,,0,0,
2023,west south central div,0,21700,21700,4021700,"Southwest Oklahoma Counties--Lawton, Elgin, Cache & Walters Cities PUMA",29.636541,21.808067,23.043745,100,6.6759782,70.363457,78.191933,76.956253,0,93.32402,57.303368,13.483146,29.213482,58.064514,12.903225,29.032257,20,4,76,,,,55.263157,10.526316,34.210526,90.697678,0,9.3023252,75,25,0,85.714287,0,14.285715,100,0,0,60.000004,0,40,10.144358,21.344717,37.109688,,17.779108,0,0,17.914438,0,0,1.625716,0,26.854219,19.479801,0,31.392405,67.723343,100,28.410206,,,,3.1296573,0,64.914421,0,,0,0,0,,0,,100,0,,,0,,0
2023,west south central div,0,21800,21800,4021800,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities PUMA",30.57942,5.7369547,0,0,35.176868,69.420578,94.263046,100,100,64.823135,85.625,3.7500002,10.625,51.162792,11.627908,37.209301,0,0,100,100,0,0,52.941177,11.764706,35.294117,92.957748,0,7.042254,100,0,0,,,,,,,93.75,0,6.25,8.8484011,4.4674654,0,100,13.772196,6.2587795,0,,,2.2346368,9.2685566,0,7.2681704,0,0,11.219512,,,0,100,,,17.580505,25.59524,7.3588705,6.6259089,,0,0,,,,,,,,,2.2932024,,0
2023,west south central div,0,21900,21900,4021900,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities PUMA",22.097481,13.617563,0,7.8369908,21.596369,77.902519,86.382439,100,92.16301,78.403633,53.896107,15.584415,30.51948,64.285713,28.57143,7.1428576,60.000004,0,40,71.428574,0,28.57143,76.470589,5.8823528,17.647058,84.444443,4.4444447,11.111112,100,0,0,,,,100,0,0,100,0,0,17.434095,23.093922,18.21192,0,4.017705,0,0,,0,0,10.464517,20.733364,28.387249,26.213593,22.718979,0,38.732395,,0,0,,0,4.9207673,0,0,0,0,0,0,,,,,,0,,,0,,
2023,west south central div,0,22000,22000,4022000,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities PUMA",20.321789,35.07341,0,56.944443,16.757601,79.678207,64.92659,100,43.055557,83.242401,70.114937,9.7701149,20.114943,69.230774,7.6923079,23.076923,25,75,0,100,0,0,58.46154,9.2307692,32.307693,76.08696,19.565218,4.347826,100,0,0,,,,100,0,0,76.92308,0,23.076923,28.639879,0,0,0,16.455994,0,0,,0,0,33.690216,22.095858,3.6812909,0,0,0,0,0,,0,,,13.431231,21.604939,22.31834,0,0,0,0,,,,,,0,,,0,,0
2023,west south central div,0,22100,22100,4022100,"Southeast Oklahoma Counties--Poteau, Idabel, Broken Bow, Wilburton & Hugo Cities PUMA",25.10145,0,0,38.518517,13.329226,74.898552,100,100,61.481483,86.670776,65.596329,9.1743116,25.229359,40.425533,6.3829789,53.19149,0,0,100,100,0,0,59.7561,13.414635,26.829269,72.727272,0,27.272728,,,,,,,100,0,0,85,0,15.000001,11.547988,20.645596,0,0,31.848341,6.281755,,,0,0,5.1431403,18.857141,23.558388,3.6437247,47.289719,22.398346,,,0,0,,,22.25131,9.5906439,70.083878,0,,20.359282,,,,,,,0,,,0,,0
2023,pacific division,0,301,00301,4100301,Benton County & Linn County (South)--Corvallis & Harrisburg Cities PUMA,58.305264,54.136776,0,42.509361,49.525894,41.694736,45.863224,100,57.490639,50.474106,62.068962,25.862068,12.068965,100,0,0,0,100,0,100,0,0,0,0,100,90.277779,5.5555558,4.166667,73.684212,0,26.31579,,,,100,0,0,88.888893,0,11.111112,8.5671768,17.831074,0,0,0,3.54211,18.286219,,0,0,12.212122,0,0,17.831074,,,,0,,0,,,,,0,0,54.823528,0,0,,47.806004,,,,0,,,0,,0
2023,pacific division,5,501,00501,4100501,Clackamas County (Northwest)--Milwaukie & Happy Valley Cities PUMA,51.366879,34.283455,74.688797,37.852795,0,48.633121,65.716545,25.311203,62.147205,100,62.711864,13.559322,23.728813,50,0,50,100,0,0,100,0,0,100,0,0,72,1.3333334,26.666668,57.14286,28.57143,14.285715,100,0,0,100,0,0,,,,13.13505,37.289158,0,4.6304541,70.294785,8.1918621,12.817553,0,7.748538,,10.035701,0,32.552692,0,,58.341187,0,,,4.6304541,,,70.294785,,,2.9621849,0,18.121847,0,100,0,0,,,7.748538,,,,,
2023,pacific division,5,502,00502,4100502,"Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove PUMA",63.327354,39.670784,0,8.3969469,26.323868,36.672646,60.329216,100,91.60305,73.676132,90.56604,1.8867924,7.5471697,75,0,25,100,0,0,100,0,0,45.454548,36.363636,18.181818,87.30159,3.1746035,9.5238094,25,75,0,,,,100,0,0,100,0,0,7.8631086,29.740793,0,0,15.9375,12.244898,0,,0,0,8.5190907,0,0,0,,100,0,,,0,,,0,0,100,4.7303958,0,59.84655,0,0,,,,,0,,,0,,
2023,pacific division,5,503,00503,4100503,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities PUMA",30.313679,0,,0,35.889328,69.686325,100,,100,64.110672,75.294121,9.4117651,15.294118,86.111107,0,13.888889,,,,100,0,0,85.714287,0,14.285715,93.61702,0,6.3829789,,,,,,,,,,62.5,0,37.5,4.109077,5.9761853,,0,24.784216,2.7908974,,,,0,1.0865396,0,27.119938,3.0237057,,44.479496,,,,0,,,25.703325,,0,0,,36.312847,,,,,,,,,,0,,0
