year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege,puma_shnoncollege,puma_shpov_col,puma_shpov_noncol,puma_shmarr_noncol,puma_shcoh_noncol,puma_shunpmom_noncol,puma_shmarr_col,puma_shcoh_col,puma_shunpmom_col,puma_shpov_marr_col,puma_shpov_cohab_col,puma_shpov_unpmom_col,puma_shpov_marr_noncol,puma_shpov_cohab_noncol,puma_shpov_unpmom_noncol
2023,south atlantic division,45,302,00302,4500302,Greenville County (South & West)--Outside Greenville City PUMA,16.292511,83.707489,0,24.507154,59.361553,4.4981489,36.140297,84.704369,1.9794345,13.316195,0,0,0,5.0067434,59.510567,52.180534
2023,south atlantic division,45,303,00303,4500303,Greenville County (Central)--Greenville & Mauldin Cities PUMA,57.729755,42.270245,9.2959347,36.935421,33.156464,3.3777661,63.465767,87.539085,0,12.460911,6.3217149,,30.190113,13.114754,36.781609,49.388252
2023,south atlantic division,45,304,00304,4500304,Greenville County (Central East)--Greer City (South & West) PUMA,50.218712,49.781288,1.9130577,4.5002875,68.177711,8.9759378,22.84635,87.821556,1.310648,10.867795,0,0,17.602997,.87930614,23.513266,7.8360891
2023,south atlantic division,45,305,00305,4500305,Greenville (South & East)--Outside Greenville & Greer (South) Cities PUMA,45.583168,54.416832,6.7979836,3.5055556,82.966667,2.7722223,14.261111,94.369278,0,5.6307206,5.0249491,,36.513546,2.7387171,0,8.6482267
2023,south atlantic division,83,401,00401,4500401,Spartanburg County (North)--Landrum City PUMA,26.183643,73.81636,4.7792997,23.534176,66.29953,7.0132813,26.687183,85.220703,1.0502284,13.729072,5.6081443,0,0,13.509772,73.441109,35.322678
2023,south atlantic division,83,402,00402,4500402,Spartanburg County (West and South)--Greer & Woodruff Cities PUMA,43.93911,56.06089,2.6237581,25.762012,53.161186,9.4103556,37.428455,88.63887,.1273669,11.233761,0,0,23.356009,18.490236,38.967468,32.770271
2023,south atlantic division,83,403,00403,4500403,Spartanburg County (Central)--Spartanburg City PUMA,28.386074,71.613922,6.8939505,16.108585,59.722553,5.1722074,35.105236,96.56057,0,3.4394329,7.1395092,,0,19.623549,10.751445,10.918072
2023,south atlantic division,0,501,00501,4500501,Union and York (West) Counties--York City PUMA,29.284344,70.715652,9.3317461,10.237288,67.14946,9.7565489,23.09399,73.984222,10.314034,15.701741,4.8078856,0,36.777252,4.0018358,22.931143,23.005072
2023,south atlantic division,0,601,00601,4500601,York County (North & East)--Fort Mill Town PUMA,63.461483,36.538517,4.9110117,14.265641,75.865776,3.6201339,20.514091,89.364227,1.1992005,9.4365664,3.5411899,0,18.507313,15.459201,0,12.369058
2023,south atlantic division,0,602,00602,4500602,York County (East & South)--Fort Mill Town PUMA,40.699181,59.300819,16.529694,14.419578,49.545124,17.603712,32.851166,59.292156,21.527042,19.180805,0,72.844826,4.4229441,2.2034521,41.808788,18.166714
2023,south atlantic division,0,700,00700,4500700,"Chester, Fairfield & Lancaster Counties PUMA",29.300543,70.699455,9.2155209,29.116413,46.43856,18.270407,35.291035,81.853645,10.375369,7.7709823,6.9303102,27.337399,9.090909,9.2406139,2.0090888,69.304108
2023,south atlantic division,0,800,00800,4500800,"Laurens, Newberry & Union Counties PUMA",20.794409,79.205589,4.492363,30.306175,53.672688,5.6658959,40.661415,91.033241,1.9766397,6.9901171,4.6979866,0,3.0848329,24.162785,45.462112,36.303513
2023,south atlantic division,0,901,00901,4500901,Anderson (Central & Northeast) County--Anderson City PUMA,33.374966,66.625031,2.0790019,18.641951,56.22266,5.6082067,38.169132,87.515594,.65488565,11.829521,2.3755791,0,0,12.494211,10.306407,28.922235
2023,south atlantic division,0,1001,01001,4501001,Abbeville & Anderson (South) Counties--Belton City PUMA,25.373804,74.626198,6.364172,15.294196,63.44754,7.1328392,29.419622,71.754074,2.1803181,26.065605,0,0,24.415976,5.305263,25.187265,34.438141
2023,south atlantic division,0,1100,01100,4501100,"Edgefield, Greenwood, McCormick & Saluda Counties PUMA",31.000933,68.999069,18.81628,16.463846,58.322067,19.676775,22.00116,86.041847,.60189164,13.356262,21.868753,0,0,8.8650923,2.4214659,49.165936
2023,south atlantic division,3,1200,01200,4501200,Aiken County--Aiken & North Augusta Cities PUMA,34.245441,65.754562,1.9370461,17.564402,67.159065,6.9582062,25.882725,79.730194,4.9117951,15.358007,2.4295011,0,0,18.387875,0,20.149643
2023,south atlantic division,63,1301,01301,4501301,Lexington (North and East) County--Irmo (West) & West Columbia Cities PUMA,53.646706,46.353294,4.6377945,11.975197,67.271667,14.707403,18.020927,87.459541,.75343227,11.78703,2.6099164,0,19.98106,13.903025,9.8375053,6.5232978
2023,south atlantic division,63,1302,01302,4501302,Lexington (South & West) County and Cayce PUMA,32.904705,67.095291,2.5982256,17.927071,51.590179,18.149797,30.260023,93.303757,1.4681031,5.228137,2.3205795,0,8.2828283,13.062249,29.309362,19.394043
2023,south atlantic division,0,1401,01401,4501401,Richland County (Northwest and North Central)--Irmo (East) and Blythewood Cities PUMA,51.1432,48.8568,3.0588236,11.899631,61.730297,5.0877461,33.181961,85.433823,0,14.566177,2.6680439,,5.3508329,10.473815,0,16.376711
2023,south atlantic division,0,1402,01402,4501402,Richland County (Central)--Columbia City PUMA,54.747189,45.252811,10.620831,42.65984,31.890129,8.3022966,59.807575,69.317596,8.7993841,21.883017,0,0,48.534584,38.053528,86.915886,38.972496
2023,south atlantic division,0,1403,01403,4501403,Richland County (South & Central)--Forest Acres & Dentsville Cities PUMA,28.281206,71.718796,25.660599,20.577339,49.814758,2.4776165,47.707626,64.885498,0,35.114502,7.1493216,,59.866219,26.402231,33.021809,13.848892
2023,south atlantic division,0,1501,01501,4501501,Richland (Northeast and North Central) & Kershaw Counties PUMA,37.543114,62.456886,6.4385242,16.967327,62.231941,5.6143579,32.153706,66.015923,2.9015465,31.082529,0,0,20.714287,21.999556,0,10.190353
2023,south atlantic division,0,1600,01600,4501600,"Chesterfield, Darlington & Marlboro Counties PUMA",17.544552,82.455444,8.0630627,36.416351,27.74716,13.547707,58.705132,86.531532,2.9954956,10.472973,2.4206142,0,56.989246,.63903278,30.491686,54.693878
2023,south atlantic division,0,1700,01700,4501700,Lee & Sumter Counties PUMA,27.679869,72.320129,0,18.572189,50.618088,15.792276,33.589638,57.394527,2.9979911,39.607479,0,0,0,10.142556,7.3033705,36.573341
2023,south atlantic division,0,1800,01800,4501800,"Barnwell, Calhoun & Orangeburg Counties PUMA",16.826832,83.173172,12.793952,35.126869,41.458996,7.498867,51.042141,73.824188,0,26.175812,5.081532,,34.545456,26.133881,.90634441,47.458942
2023,south atlantic division,0,1901,01901,4501901,"Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA",27.014414,72.985588,0,19.066864,45.689877,13.500793,40.80933,75.0933,0,24.906704,0,,0,14.914343,40.394089,16.660398
2023,south atlantic division,0,2001,02001,4502001,Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities PUMA,56.047119,43.952881,5.6257901,23.022669,68.947098,11.667506,19.385389,87.002213,0,12.997788,6.4662614,,0,11.77846,35.924004,55.249481
2023,south atlantic division,35,2100,02100,4502100,Dorchester County PUMA,33.831364,66.16864,7.9558372,14.208035,51.436161,17.732027,30.83181,67.778862,.7793473,31.441793,1.5810277,0,21.895172,6.4477077,3.7687263,33.158321
2023,south atlantic division,15,2201,02201,4502201,Berkeley (North & East) County--Moncks Corner City PUMA,55.439178,44.560822,4.5009785,20.89147,55.211163,18.662796,26.126041,85.420746,1.3472828,13.231974,.07930214,0,33.503983,6.7164183,17.912695,52.974911
2023,south atlantic division,15,2202,02202,4502202,Berkeley (South) County--Goose Creek &portions of Charleston Cities PUMA,49.849682,50.150318,9.4620819,14.91766,58.078964,11.031489,30.889547,77.894081,3.0084569,19.097462,7.7066832,0,18.112522,7.4148774,23.797626,25.853222
2023,south atlantic division,19,2301,02301,4502301,Charleston (West) County--Kiawah Island & Charleston Cities PUMA,67.238106,32.761894,1.7917924,8.9626989,46.236984,6.9460921,46.816925,92.794296,1.5798601,5.625843,1.1973147,0,12.100456,6.6704674,44.592033,5.9403157
2023,south atlantic division,19,2302,02302,4502302,Charleston (North) County--North Charleston City PUMA,26.987865,73.012131,2.1819625,36.171669,56.154072,8.0897446,35.756184,70.351761,5.6466541,24.001587,3.1015038,0,0,32.895195,50.755287,38.017769
2023,south atlantic division,19,2303,02303,4502303,Charleston (Northeast) County--Mount Pleasant Town PUMA,78.049835,21.950165,1.2568498,21.469433,86.84304,2.055774,11.101179,79.096069,10.57262,10.331306,1.5890168,0,0,17.126389,0,59.420288
2023,south atlantic division,0,2400,02400,4502400,"Clarendon, Georgetown & Williamsburg Counties PUMA",28.627249,71.372749,8.0891209,11.335641,53.691326,19.169149,27.139521,78.261742,0,21.738258,7.9507565,,8.5872574,6.2528119,0,29.397804
2023,south atlantic division,41,2500,02500,4502500,Florence County PUMA,23.066231,76.933769,0,26.445347,41.869919,7.253839,50.876244,77.704124,.4971377,21.798735,0,0,0,5.9007549,.68493152,47.025921
2023,south atlantic division,0,2601,02601,4502601,"Dillon, Marion and Horry (North) Counties--Loris City PUMA",19.235479,80.764519,14.188268,22.181307,40.301094,14.924726,44.774181,66.984993,10.300137,22.71487,7.6714187,87.858719,0,16.850309,9.1799707,31.313498
2023,south atlantic division,0,2701,02701,4502701,Horry (Central and North) County--North Myrtle Beach City PUMA,40.860294,59.139706,4.2199025,22.833521,63.166733,10.711178,26.122093,57.306099,2.9962211,39.697681,0,0,10.630099,0,31.572836,74.464539
2023,south atlantic division,0,2702,02702,4502702,Horry (Central and South) County--Myrtle Beach City PUMA,35.173637,64.826363,13.446066,21.857197,55.708473,16.27821,28.013319,80.512749,4.391109,15.096142,14.769648,0,10.298103,15.938372,24.181818,32.27681
2023,west north central div,0,100,00100,4600100,West South Dakota--Rapid City PUMA,32.728436,67.271561,3.0389194,14.227045,61.149055,23.05032,15.800622,85.85392,6.6376405,7.5084419,3.5396397,0,0,9.7985153,4.9887471,44.842682
2023,west north central div,0,200,00200,4600200,Lakota Region PUMA,19.100294,80.899704,0,21.93862,49.73159,16.241264,34.027145,96.503647,3.4963534,0,0,0,,14.287169,24.103523,32.088108
2023,west north central div,0,300,00300,4600300,Northeast South Dakota PUMA,32.737244,67.262756,10.005473,4.3742342,51.798176,17.710054,30.49177,83.218391,9.2172956,7.5643129,7.8795052,0,45.586105,3.3223617,3.6101084,6.604928
2023,west north central div,0,400,00400,4600400,Jackrabbit Region PUMA,37.13913,62.86087,3.6694705,13.925295,68.064659,20.369158,11.566186,90.313339,1.6360108,8.0506516,3.8992937,0,1.8369689,13.238126,9.8659515,25.118034
2023,west north central div,0,501,00501,4600501,Southeast South Dakota (Outside Sioux Falls City) PUMA,49.625069,50.374931,12.438365,15.507155,70.850304,1.0759428,28.07375,92.14782,3.5682096,4.2839723,11.403913,0,45.049507,4.2978253,0,44.390697
2023,west north central div,0,601,00601,4600601,Sioux Falls City PUMA,45.097031,54.902969,3.379988,17.057362,57.328064,21.068937,21.603001,88.941833,6.9783597,4.0798092,3.8002234,0,0,5.3050776,24.361456,41.120968
2023,east south central div,0,100,00100,4700100,"Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities PUMA",18.702789,81.297211,0,23.488602,57.736622,14.637017,27.626362,81.960152,0,18.03985,0,,0,22.722883,17.308506,28.363228
2023,east south central div,0,200,00200,4700200,"Henry, Carol & Humphreys Counties--Paris city PUMA",20.680464,79.319534,15.186315,30.483931,57.680557,24.86252,17.456923,88.024368,1.1483477,10.827279,15.015975,0,18.181818,12.82839,73.875648,27.021351
2023,east south central div,125,301,00301,4700301,Montgomery County--Clarksville city (South) PUMA,34.546387,65.453613,2.3046489,17.776037,76.032372,6.917254,17.050379,83.145401,1.15727,15.697329,0,0,14.681789,15.641308,0,34.507042
2023,east south central div,125,302,00302,4700302,Clarksville city (North) PUMA,32.636337,67.363663,0,19.612125,59.4603,12.582541,27.957157,72.172142,6.4391503,21.38871,0,0,0,20.890171,0,25.720661
2023,east south central div,0,401,00401,4700401,Robertson & Sumner Counties--Springfield & Portland cities PUMA,30.214897,69.785103,2.7531548,11.92938,73.468193,14.200568,12.331242,86.932945,5.183022,7.8840337,3.1669867,0,0,8.8193722,13.481717,28.670818
2023,east south central div,0,501,00501,4700501,"Hendersonville, Gallatin & Goodlettsville cities PUMA",48.67065,51.32935,2.8157127,22.501091,53.026337,14.200495,32.77317,88.867577,2.8003683,8.3320541,0,0,33.793739,22.431061,38.780739,15.560489
2023,east south central div,0,600,00600,4700600,"Macon, Dekalb & Cannon Counties PUMA",23.63381,76.366188,3.0116901,37.239391,72.915131,15.470934,11.613932,84.901924,7.29146,7.8066177,0,0,38.578682,34.681694,50.891792,35.110874
2023,east south central div,0,700,00700,4700700,Putnam & Overton Counties--Cookeville city PUMA,33.375252,66.624748,2.7048848,33.012001,62.741001,8.1636782,29.095322,90.351227,1.359171,8.2895975,2.9937444,0,0,28.11862,24.112303,46.061169
2023,east south central div,0,800,00800,4700800,"Campbell, Claiborne & Scott Counties PUMA",18.421677,81.578323,3.3230293,20.289686,68.332268,13.117329,18.550406,93.740341,0,6.2596598,3.54493,,0,12.462757,41.507759,34.117279
2023,east south central div,0,900,00900,4700900,Greene & Hawkins Counties--Greenville town PUMA,16.905924,83.094078,3.9909427,17.345234,57.898067,9.5882521,32.51368,88.989525,.45287293,10.5576,4.4847326,0,0,5.7489557,32.012012,33.669857
2023,east south central div,163,1000,01000,4701000,Sullivan County--Kingsport & Bristol cities PUMA,30.442011,69.557991,1.8775603,19.078686,59.21315,14.890438,25.896416,93.912155,2.890305,3.1975422,0,0,58.718861,14.558453,10.033445,34.615387
2023,east south central div,0,1101,01101,4701101,Washington (South) & Carter Counties--Elizabethton city PUMA,27.823961,72.176041,3.36116,13.829607,68.208,7.5965447,24.195461,93.739014,0,6.2609844,1.8514179,,25.964912,10.926249,0,26.356319
2023,east south central div,0,1201,01201,4701201,Washington County--Johnson City PUMA,42.867844,57.132156,4.192872,38.381542,68.434853,8.1010227,23.464127,91.043564,.74539948,8.2110415,2.3538442,0,24.96454,41.629421,12.944984,37.690876
2023,east south central div,0,1300,01300,4701300,"Hamblen, Jefferson & Grainger Counties--Morristown city PUMA",21.620577,78.379425,0,15.753424,62.589924,11.71775,25.692324,78.295822,8.5923548,13.111825,0,0,0,2.2752323,35.113541,39.758343
2023,east south central div,0,1400,01400,4701400,Sevier & Cocke Counties--Sevierville city PUMA,25.915728,74.084274,4.4269156,22.947403,66.955742,14.951009,18.093254,83.258209,0,16.741791,5.3170919,,0,8.4861231,62.109226,44.102085
2023,east south central div,93,1501,01501,4701501,Knoxville city (Central) PUMA,18.521877,81.478119,3.8029387,42.471676,27.270941,14.47377,58.255291,77.038315,20.656872,2.3048112,4.9364252,0,0,9.173872,89.411766,46.396851
2023,east south central div,93,1502,01502,4701502,Knox County (Southwest) PUMA,80.70916,19.29084,1.6664224,28.808016,66.244118,33.755878,0,88.838394,6.8855987,4.2760105,.36305627,12.207239,11.771429,0,85.342216,
2023,east south central div,93,1503,01503,4701503,Knox County (Northwest) PUMA,53.277653,46.722347,1.3581082,36.273979,60.92149,10.80977,28.268742,92.99324,0,7.0067568,.87190288,,7.8109937,33.514606,51.817535,36.276917
2023,east south central div,93,1504,01504,4701504,"Knox County (North, East & South) PUMA",35.747208,64.252792,4.0348573,8.9061565,61.619179,4.9877133,33.393105,81.365646,1.6831802,16.951176,1.7165493,0,15.563381,10.260832,0,7.7366748
2023,east south central div,9,1600,01600,4701600,Blount County--Maryville & Alcoa cities PUMA,45.466614,54.533386,.96186876,17.270514,68.215668,12.258342,19.525991,85.666435,3.0917211,11.241841,1.122807,0,0,18.14842,22.371494,11.001101
2023,east south central div,0,1700,01700,4701700,"Anderson, Roane & Morgan Counties--Oak Ridge city PUMA",34.285603,65.714401,0,18.367832,73.524704,4.4896507,21.985647,80.391045,5.706491,13.902468,0,0,0,11.405985,23.645969,40.571892
2023,east south central div,0,1800,01800,4701800,"Cumberland, White & Fentress Counties--Crossville city PUMA",12.236889,87.763107,0,9.8509483,78.475609,5.4336047,16.090786,90.038872,5.9766765,3.9844508,0,0,0,4.4807048,20.074814,32.589474
2023,east south central div,189,1900,01900,4701900,Wilson County--Lebanon & Mount Juliet cities PUMA,47.685467,52.314533,5.8441935,9.8199673,68.306847,8.1516285,23.541523,89.649582,2.0851433,8.265276,.80759788,0,61.948143,2.4501469,0,34.604172
2023,east south central div,149,2001,02001,4702001,Murfreesboro city PUMA,40.933674,59.066326,0,23.304647,58.368332,11.001721,30.629948,79.634407,0,20.365587,0,,0,17.681057,26.595745,32.83884
2023,east south central div,149,2002,02002,4702002,Rutherford County--Smyrna town & La Vergne city PUMA,32.638046,67.361954,15.159772,34.619541,78.678589,8.2093134,13.112098,69.581375,15.890513,14.528115,3.542186,28.994545,55.669224,39.394402,5.7748537,24.02746
2023,east south central div,149,2003,02003,4702003,"Rutherford County (North, East and South) PUMA",47.886505,52.113495,.93320554,17.766945,74.826736,12.657113,12.516151,97.424095,0,2.5759029,.95787954,,0,6.899529,17.215778,83.294228
2023,east south central div,187,2101,02101,4702101,"Williamson County--Brentwood & Franklin cities, Nolensville town (west) PUMA",79.901169,20.098831,6.5185122,28.618258,78.429764,16.030159,5.5400753,95.485283,.37519586,4.139523,3.5061963,100,67.529884,18.077324,81.595093,24.556213
2023,east south central div,187,2102,02102,4702102,Williamson County--Thompson Station town & Fairview city PUMA,74.7668,25.2332,2.4992027,20.10157,69.032715,2.1967638,28.770521,97.002556,1.6023597,1.3950893,2.5764298,0,0,0,0,69.868637
2023,east south central div,119,2200,02200,4702200,Maury County--Columbia & Spring Hill cities PUMA,41.317108,58.682892,0,26.636271,44.381527,11.795853,43.822624,79.130974,.60580742,20.263212,0,0,0,11.433306,5.7356606,47.659004
2023,east south central div,0,2300,02300,4702300,"Dickson, Cheatham & Hickman Counties PUMA",41.854595,58.145405,5.7900276,13.564342,65.272804,10.250757,24.47644,86.09436,1.9714805,11.934156,4.802134,0,13.873296,11.387863,8.8709679,21.334084
2023,east south central div,37,2401,02401,4702401,"Nashville/Davidson County--Downtown, East & North Nashville PUMA",58.849979,41.150021,0,35.304115,32.487556,0,67.512444,97.674026,0,2.3259764,0,,0,16.367712,,44.416473
2023,east south central div,37,2402,02402,4702402,Nashville/Davidson County--South & Southeast Nashville PUMA,29.114422,70.885574,7.3943658,26.298809,59.339188,19.212372,21.448437,78.521126,10.224811,11.254063,2.5008624,37.748344,13.959085,24.128235,18.702953,39.107883
2023,east south central div,37,2403,02403,4702403,"Nashville/Davidson County--Donelson, Hermitage & Old Hickory PUMA",29.101286,70.898712,3.667393,19.308443,26.686043,48.095982,25.217974,82.244011,5.3740015,12.381989,2.3841059,0,13.782991,0,28.40099,22.399527
2023,east south central div,37,2404,02404,4702404,Nashville/Davidson County (North) PUMA,30.507925,69.492073,0,22.469389,54.762123,14.870548,30.367323,42.111988,0,57.888012,0,,0,22.751322,0,32.963989
2023,east south central div,37,2405,02405,4702405,"Nashville/Davidson County--Antioch, South Nashville PUMA",26.239468,73.760529,29.267941,22.640247,54.549664,17.339165,28.111168,54.962383,8.854166,36.183449,34.95657,0,27.788883,1.4624021,92.371628,20.725008
2023,east south central div,37,2406,02406,4702406,"Nashville/Davidson County--West Nashville, Green Hills & Bellevue PUMA",82.480476,17.519524,.99434072,31.872511,73.979088,0,26.020918,90.559052,3.8081136,5.6328344,1.0980026,0,0,29.384047,,38.947369
2023,east south central div,157,2501,02501,4702501,Memphis City (Central Riverside) PUMA,29.311714,70.688286,9.4003868,48.588387,23.091114,7.6515884,69.257301,69.071564,5.4158607,25.512573,0,0,36.846096,3.1260855,18.448637,67.075851
2023,east south central div,157,2502,02502,4702502,Memphis City (Central Midtown) PUMA,29.180748,70.819252,7.0766859,33.209629,65.809563,8.7795572,25.410879,80.68708,2.3803396,16.932579,5.5653005,0,15.273556,27.10062,57.548309,40.621738
2023,east south central div,157,2503,02503,4702503,Memphis (North) & Bartlett (Southwest) cities PUMA,15.259868,84.740135,23.194654,26.924419,31.966928,9.0718527,58.96122,52.79155,5.1519728,42.056477,0,0,55.151207,12.556163,25.374413,34.952927
2023,east south central div,157,2504,02504,4702504,"Shelby County (North)--Bartlett (North & East), Millington & Lakeland cities PUMA",50.664776,49.335224,2.1606019,9.9083719,75.835434,5.4527488,18.711823,84.692093,2.5454865,12.762422,0,0,16.929405,13.065624,0,0
2023,east south central div,157,2505,02505,4702505,Shelby County (East)--Memphis city (East) & Arlington town (South) PUMA,41.201427,58.798573,2.1689122,15.482038,51.826836,20.709242,27.463924,74.882248,.72297078,24.394787,0,0,8.8908844,0,56.041515,14.11403
2023,east south central div,157,2506,02506,4702506,Shelby County (Southeast)--Collierville town & Germantown city PUMA,72.487083,27.512917,1.7690966,14.033967,49.470055,17.571192,32.958755,89.341805,2.932338,7.7258625,1.9801444,0,0,4.7496128,16.061047,26.888803
2023,east south central div,157,2507,02507,4702507,Memphis City (Southeast) PUMA,30.956659,69.043343,6.976182,19.515368,23.049818,6.7328019,70.217377,50.489662,3.9173014,45.593037,0,28.395063,12.86131,3.7864537,0,26.549833
2023,east south central div,157,2508,02508,4702508,Memphis City (Southwest) PUMA,11.583562,88.416435,50.800003,59.592049,10.017334,12.137703,77.844963,25.723076,4.0307693,70.246155,0,100,66.579063,61.327969,27.000996,64.45031
2023,east south central div,0,2600,02600,4702600,Tipton & Fayette Counties PUMA,16.819353,83.180649,15.262411,18.889463,61.475361,8.8051395,29.7195,95.234039,0,4.7659578,16.026215,,0,6.2610807,6.514658,48.67786
2023,east south central div,0,2700,02700,4702700,"Gibson, Lauderdale & Haywood Counties--Brownsville city PUMA",20.082184,79.917816,1.5227219,20.142292,52.636612,16.280043,31.083342,78.206047,5.7339997,16.059958,0,0,9.4814816,7.4057245,10.392949,46.816696
2023,east south central div,0,2800,02800,4702800,Madison & Chester Counties--Jackson city PUMA,24.351974,75.648026,7.6220527,22.504946,48.837334,18.549208,32.613461,92.527405,0,7.4726009,8.2376165,,0,7.8371277,42.161385,33.289623
2023,east south central div,0,2900,02900,4702900,"Henderson, Hardin & McNairy Counties PUMA",14.484074,85.51593,3.2894738,12.697655,63.217659,14.262974,22.519367,78.195488,2.1303258,19.674185,1.4823718,100,0,13.043478,7.5892859,14.962299
2023,east south central div,0,3000,03000,4703000,"Lawrence, Giles & Wayne Counties--Lawrenceburg city PUMA",28.767323,71.232681,.2535497,20.260769,74.933449,12.048604,13.017954,75.693039,13.87762,10.429344,.33497098,0,0,15.796666,45.55241,22.548506
2023,east south central div,0,3100,03100,4703100,"Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities PUMA",30.951204,69.048798,1.2760867,19.793839,50.545193,27.384853,22.069952,84.487572,1.7812043,13.731225,1.510384,0,0,17.458447,16.144474,29.670626
2023,east south central div,0,3200,03200,4703200,"Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities PUMA",26.700556,73.299446,3.118767,15.151915,59.17437,5.9511228,34.874504,80,11.296465,8.703536,2.9238441,0,8.958333,8.4049559,24.861265,24.943182
2023,east south central div,0,3300,03300,4703300,"Warren, Marion & Sequatchie Counties--McMinnville city PUMA",26.786283,73.213715,.93143082,33.149651,64.363396,19.62007,16.016531,92.667458,7.3325405,0,1.0051326,0,,17.415792,47.708794,78.542328
2023,east south central div,65,3401,03401,4703401,Chattanooga city (South & Central) PUMA,29.550913,70.449089,16.605715,17.601273,50.76416,8.1927166,41.043125,82.866043,0,17.133955,20.039228,,0,8.4499159,0,32.433556
2023,east south central div,65,3402,03402,4703402,Hamilton County (South)--Chattanooga (North) & Red Bank cities PUMA,52.773865,47.226135,2.9190118,18.111076,51.55101,11.395374,37.053619,85.967758,1.0874749,12.944768,0,0,22.549742,0,0,48.878021
2023,east south central div,65,3403,03403,4703403,Hamilton County (North)--Soddy-Daisy city PUMA,48.701797,51.298203,.18680845,21.91678,66.725784,3.5470669,29.72715,92.060646,2.2488863,5.6904731,0,8.3067093,0,21.191986,39.615383,21.43185
2023,east south central div,0,3500,03500,4703500,"McMinn, Rhea & Bledsoe Counties--Athens city PUMA",17.390669,82.609329,4.2893186,18.295563,60.463882,20.29627,19.239849,88.982338,0,11.017661,0,,38.931297,6.2176671,1.5120674,73.957054
2023,east south central div,0,3600,03600,4703600,Bradley & Polk Counties--Cleveland city PUMA,28.900724,71.099274,0,22.604807,74.689774,2.8339856,22.476244,73.19857,13.613862,13.18757,0,0,0,11.540189,0,62.223328
2023,east south central div,0,3700,03700,4703700,Loudon & Monroe Counties--Lenoir City PUMA,19.277674,80.722328,12.462828,28.555748,62.037575,19.110336,18.852087,80.2379,2.189781,17.572317,7.6145554,0,36.153847,24.653969,53.108109,16.506849
2023,west south central div,0,100,00100,4800100,Panhandle Regional Planning Commission--Outside Potter & Randall Counties PUMA,25.708744,74.29126,2.9818182,19.498537,63.698994,19.520559,16.780445,94.709091,0,5.2909093,1.7757727,,24.570448,12.322205,39.709911,23.228346
2023,west south central div,375,200,00200,4800200,Panhandle Regional Planning Commission (Potter County)--Amarillo City (North) PUMA,19.971592,80.028412,8.5560341,24.132738,55.655354,4.2112622,40.133385,67.5,3.5344827,28.965517,6.9284806,0,13.392857,20.322769,11.238825,30.769232
2023,west south central div,381,300,00300,4800300,Panhandle Regional Planning Commission (Randall County)--Amarillo City (South) PUMA,35.054096,64.945908,0,15.25725,71.801514,7.1105695,21.087917,87.60704,2.7947681,9.5981932,0,0,0,4.4210229,0,57.297688
2023,west south central div,0,400,00400,4800400,South Plains Association of Governments--Outside Lubbock County PUMA,17.690409,82.309593,5.0891132,17.500462,54.319733,16.457449,29.222816,79.364395,6.2057118,14.429892,6.4123378,0,0,1.3678844,3.5333707,55.35376
2023,west south central div,303,501,00501,4800501,"South Plains Association of Governments--Lubbock County, Lubbock City (Central) PUMA",30.923573,69.076431,17.404636,23.253899,45.640236,6.4517899,47.907974,71.004539,3.6550961,25.340366,9.7253408,0,41.43272,6.1236763,46.638298,36.424068
2023,west south central div,303,502,00502,4800502,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer) PUMA",39.989796,60.010204,3.8580716,14.373053,59.998383,9.3728495,30.628771,81.007347,2.8069749,16.185675,2.437561,0,11.636637,5.5131922,0,36.1269
2023,west south central div,0,600,00600,4800600,North Texas Regional Planning Commission--Outside Wichita County & Wise County PUMA,31.204361,68.795639,.65597022,24.860279,66.080978,5.5486312,28.370392,86.41964,2.8720858,10.70827,0,0,6.1258278,15.126255,14.710145,49.518143
2023,west south central div,485,700,00700,4800700,North Texas Regional Planning Commission (Wichita County)--Wichita Falls City PUMA,18.12977,81.870232,5.4489164,15.146944,53.530781,13.273003,33.196217,79.009285,.84623325,20.14448,6.8965516,0,0,9.5543032,6.5082645,27.619442
2023,west south central div,0,800,00800,4800800,"Texoma COG--Grayson, Cooke & Fannin Counties PUMA",21.184673,78.815323,4.9120016,14.95884,67.006096,14.520526,18.473381,89.857811,.17897981,9.9632101,4.2270665,0,11.177645,9.4651194,14.209461,35.474537
2023,west south central div,0,900,00900,4800900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",40.172989,59.827011,.70160055,18.120251,69.495323,9.9522991,20.552382,92.532333,1.5391362,5.9285245,.16586106,5.6980057,7.7662721,16.786713,16.360947,23.481375
2023,west south central div,0,1000,01000,4801000,Ark-Tex COG (West) PUMA,16.571514,83.428482,0,25.290834,51.91428,13.214479,34.871243,94.995468,0,5.0045328,0,,0,14.80505,10.384301,46.550301
